file_pair_id,file1_path,file2_path,file1_name,file2_name,Dolphin_length,MonkeyOCR_length,length_difference,similarity_ratio,character_error_rate,word_error_rate,edit_distance,status
205,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0272.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0272.md,digibok_2007031501007_0272.md,digibok_2007031501007_0272.md,2857,3005,148,0.9433640395769362,0.09450472523626181,0.12949640287769784,270,success
206,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0273.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0273.md,digibok_2007031501007_0273.md,digibok_2007031501007_0273.md,3037,3161,124,0.7512100677637947,0.47349357918999013,0.1425531914893617,1438,success
207,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0274.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0274.md,digibok_2007031501007_0274.md,digibok_2007031501007_0274.md,2494,2680,186,0.7854657904909161,0.42662389735364875,0.43360433604336046,1064,success
208,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0275.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0275.md,digibok_2007031501007_0275.md,digibok_2007031501007_0275.md,2373,2626,253,0.7141428285657131,0.5444584913611462,0.8603988603988604,1292,success
209,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0276.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0276.md,digibok_2007031501007_0276.md,digibok_2007031501007_0276.md,2725,2909,184,0.8651047213347532,0.24330275229357798,0.10962566844919786,663,success
210,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0277.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0277.md,digibok_2007031501007_0277.md,digibok_2007031501007_0277.md,3225,3286,61,0.9460912302257718,0.07813953488372093,0.125,252,success
211,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0278.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0278.md,digibok_2007031501007_0278.md,digibok_2007031501007_0278.md,2050,2302,252,0.8943014705882353,0.1897560975609756,0.1453900709219858,389,success
212,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0279.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0279.md,digibok_2007031501007_0279.md,digibok_2007031501007_0279.md,1815,2259,444,0.7751595483554247,0.4512396694214876,0.26996197718631176,819,success
213,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0280.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0280.md,digibok_2007031501007_0280.md,digibok_2007031501007_0280.md,2435,2712,277,0.8276666019040217,0.32320328542094456,0.2535211267605634,787,success
214,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0281.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0281.md,digibok_2007031501007_0281.md,digibok_2007031501007_0281.md,3210,3608,398,0.8967439131710179,0.18566978193146416,0.289760348583878,596,success
215,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0282.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0282.md,digibok_2007031501007_0282.md,digibok_2007031501007_0282.md,2896,3033,137,0.9310170349131388,0.1018646408839779,0.13122171945701358,295,success
216,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0283.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0283.md,digibok_2007031501007_0283.md,digibok_2007031501007_0283.md,2632,2861,229,0.6207900964864372,0.7762158054711246,0.2868632707774799,2043,success
217,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0284.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0284.md,digibok_2007031501007_0284.md,digibok_2007031501007_0284.md,2151,2381,230,0.7475728155339806,0.4825662482566248,0.3942307692307692,1038,success
218,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0285.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0285.md,digibok_2007031501007_0285.md,digibok_2007031501007_0285.md,2406,3020,614,0.8182823442683377,0.37531172069825436,0.30277777777777776,903,success
219,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0286.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0286.md,digibok_2007031501007_0286.md,digibok_2007031501007_0286.md,2875,2979,104,0.9333788862316365,0.10086956521739131,0.21875,290,success
220,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0287.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0287.md,digibok_2007031501007_0287.md,digibok_2007031501007_0287.md,2523,2711,188,0.9102025219717234,0.16884661117717004,0.10582010582010581,426,success
221,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0288.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0288.md,digibok_2007031501007_0288.md,digibok_2007031501007_0288.md,2467,2653,186,0.90390625,0.14957438184029184,0.0962566844919786,369,success
222,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0289.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0289.md,digibok_2007031501007_0289.md,digibok_2007031501007_0289.md,2104,2576,472,0.6935897435897436,0.6725285171102662,0.21498371335504887,1415,success
223,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0290.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0290.md,digibok_2007031501007_0290.md,digibok_2007031501007_0290.md,2682,2890,208,0.9066762383345298,0.16144668158090977,0.26329113924050634,433,success
224,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0291.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0291.md,digibok_2007031501007_0291.md,digibok_2007031501007_0291.md,1973,2221,248,0.6948020982355746,0.5985808413583376,0.49823321554770317,1181,success
225,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0292.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0292.md,digibok_2007031501007_0292.md,digibok_2007031501007_0292.md,2702,2837,135,0.7319010651742192,0.5203552923760177,0.5,1406,success
226,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0293.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0293.md,digibok_2007031501007_0293.md,digibok_2007031501007_0293.md,2504,2678,174,0.9313006561173293,0.12340255591054312,0.12154696132596685,309,success
227,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0294.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0294.md,digibok_2007031501007_0294.md,digibok_2007031501007_0294.md,2659,2787,128,0.9316929856775615,0.10643098909364422,0.11518324607329843,283,success
228,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0295.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0295.md,digibok_2007031501007_0295.md,digibok_2007031501007_0295.md,2511,2706,195,0.93233659191106,0.11827956989247312,0.1046831955922865,297,success
229,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0296.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0296.md,digibok_2007031501007_0296.md,digibok_2007031501007_0296.md,2075,2325,250,0.8813636363636363,0.21012048192771085,0.18292682926829268,436,success
230,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0297.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0297.md,digibok_2007031501007_0297.md,digibok_2007031501007_0297.md,3120,3239,119,0.9492058499764113,0.07756410256410257,0.17634854771784234,242,success
231,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0298.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0298.md,digibok_2007031501007_0298.md,digibok_2007031501007_0298.md,2627,2812,185,0.8972237543666115,0.19451846212409593,0.12953367875647667,511,success
232,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0299.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0299.md,digibok_2007031501007_0299.md,digibok_2007031501007_0299.md,2009,2236,227,0.864075382803298,0.2264808362369338,0.22297297297297297,455,success
233,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0300.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0300.md,digibok_2007031501007_0300.md,digibok_2007031501007_0300.md,2735,2857,122,0.8072246065808297,0.3319926873857404,0.14248704663212436,908,success
234,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0302.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0302.md,digibok_2007031501007_0302.md,digibok_2007031501007_0302.md,2443,2576,133,0.86391711496314,0.26197298403602126,0.13802816901408452,640,success
235,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0303.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0303.md,digibok_2007031501007_0303.md,digibok_2007031501007_0303.md,3094,3151,57,0.9610888710968775,0.06043956043956044,0.11991434689507495,187,success
236,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0304.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0304.md,digibok_2007031501007_0304.md,digibok_2007031501007_0304.md,2722,2844,122,0.9435860582105642,0.09110947832476121,0.12990196078431374,248,success
237,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0305.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0305.md,digibok_2007031501007_0305.md,digibok_2007031501007_0305.md,2242,2435,193,0.900577293136626,0.18108831400535236,0.17575757575757575,406,success
238,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0306.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0306.md,digibok_2007031501007_0306.md,digibok_2007031501007_0306.md,2428,2614,186,0.9178897262990877,0.14085667215815487,0.14484679665738162,342,success
239,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0307.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0307.md,digibok_2007031501007_0307.md,digibok_2007031501007_0307.md,2808,2971,163,0.9299186710503548,0.1103988603988604,0.1782178217821782,310,success
240,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0308.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0308.md,digibok_2007031501007_0308.md,digibok_2007031501007_0308.md,2966,3034,68,0.9486666666666667,0.07215104517869184,0.18840579710144928,214,success
241,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0309.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0309.md,digibok_2007031501007_0309.md,digibok_2007031501007_0309.md,2559,2737,178,0.9161631419939577,0.13520906604142244,0.1448087431693989,346,success
242,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0310.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0310.md,digibok_2007031501007_0310.md,digibok_2007031501007_0310.md,2350,2679,329,0.8816862199244383,0.21914893617021278,0.23255813953488372,515,success
243,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0311.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0311.md,digibok_2007031501007_0311.md,digibok_2007031501007_0311.md,2388,2573,185,0.9316670026204394,0.12185929648241206,0.10204081632653061,291,success
244,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0312.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0312.md,digibok_2007031501007_0312.md,digibok_2007031501007_0312.md,2927,3075,148,0.8673775408197267,0.23983600956610865,0.16891891891891891,702,success
245,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0313.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0313.md,digibok_2007031501007_0313.md,digibok_2007031501007_0313.md,2891,3010,119,0.9391628537536011,0.1016949152542373,0.1010989010989011,294,success
246,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0314.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0314.md,digibok_2007031501007_0314.md,digibok_2007031501007_0314.md,2453,2664,211,0.9130349814344343,0.14390542193232775,0.14534883720930233,353,success
247,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0315.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0315.md,digibok_2007031501007_0315.md,digibok_2007031501007_0315.md,2871,2986,115,0.9578282397131638,0.07314524555903866,0.10761154855643044,210,success
248,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0316.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0316.md,digibok_2007031501007_0316.md,digibok_2007031501007_0316.md,1917,2629,712,0.8117025956885173,0.42305685967657797,0.41132075471698115,811,success
249,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0317.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0317.md,digibok_2007031501007_0317.md,digibok_2007031501007_0317.md,2497,2680,183,0.9148155302298628,0.15859030837004406,0.088,396,success
250,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0318.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0318.md,digibok_2007031501007_0318.md,digibok_2007031501007_0318.md,2462,2654,192,0.9276778733385458,0.13160032493907392,0.12605042016806722,324,success
251,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0319.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0319.md,digibok_2007031501007_0319.md,digibok_2007031501007_0319.md,2453,2649,196,0.5668365346922776,0.8931920097839381,0.14905149051490515,2191,success
252,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0320.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0320.md,digibok_2007031501007_0320.md,digibok_2007031501007_0320.md,2376,2844,468,0.8716475095785441,0.24873737373737373,0.24585635359116023,591,success
253,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0321.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0321.md,digibok_2007031501007_0321.md,digibok_2007031501007_0321.md,3437,3552,115,0.9703820289025612,0.05178935117835322,0.13926499032882012,178,success
254,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0322.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0322.md,digibok_2007031501007_0322.md,digibok_2007031501007_0322.md,2560,2789,229,0.88801645167321,0.181640625,0.1509433962264151,465,success
255,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0324.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0324.md,digibok_2007031501007_0324.md,digibok_2007031501007_0324.md,2100,2343,243,0.7801035336484358,0.40714285714285714,0.34534534534534533,855,success
256,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0325.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0325.md,digibok_2007031501007_0325.md,digibok_2007031501007_0325.md,2587,2775,188,0.9350988437150317,0.11209895632006185,0.16040100250626566,290,success
257,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0326.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0326.md,digibok_2007031501007_0326.md,digibok_2007031501007_0326.md,2655,2822,167,0.9450429067007485,0.09566854990583804,0.11924119241192412,254,success
258,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0327.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0327.md,digibok_2007031501007_0327.md,digibok_2007031501007_0327.md,2275,2528,253,0.8636268998542578,0.23824175824175825,0.20630372492836677,542,success
259,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0328.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0328.md,digibok_2007031501007_0328.md,digibok_2007031501007_0328.md,2511,2561,50,0.9242902208201893,0.09956192751891677,0.19618528610354224,250,success
260,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0329.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0329.md,digibok_2007031501007_0329.md,digibok_2007031501007_0329.md,2494,2607,113,0.7590668496373261,0.4542902967121091,0.49740932642487046,1133,success
261,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0330.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0330.md,digibok_2007031501007_0330.md,digibok_2007031501007_0330.md,2762,2887,125,0.7466808284652151,0.47936278059377263,0.5124378109452736,1324,success
262,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0331.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0331.md,digibok_2007031501007_0331.md,digibok_2007031501007_0331.md,2306,2483,177,0.9237836709125078,0.13356461405030357,0.13702623906705538,308,success
263,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0332.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0332.md,digibok_2007031501007_0332.md,digibok_2007031501007_0332.md,2799,2942,143,0.9064622887998607,0.15684172918899608,0.14841849148418493,439,success
264,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0333.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0333.md,digibok_2007031501007_0333.md,digibok_2007031501007_0333.md,3335,3389,54,0.4815585960737656,1.0215892053973012,0.35856573705179284,3407,success
265,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0335.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0335.md,digibok_2007031501007_0335.md,digibok_2007031501007_0335.md,2686,2788,102,0.9061015710632079,0.15115413253909157,0.24876847290640394,406,success
266,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0336.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0336.md,digibok_2007031501007_0336.md,digibok_2007031501007_0336.md,1910,2147,237,0.5984717771752527,0.8146596858638744,0.25539568345323743,1556,success
267,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0337.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0337.md,digibok_2007031501007_0337.md,digibok_2007031501007_0337.md,2544,2961,417,0.8875567665758402,0.21894654088050314,0.2892561983471074,557,success
268,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0338.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0338.md,digibok_2007031501007_0338.md,digibok_2007031501007_0338.md,2517,2715,198,0.9250764525993884,0.13309495431068732,0.12112676056338029,335,success
269,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0339.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0339.md,digibok_2007031501007_0339.md,digibok_2007031501007_0339.md,2758,2889,131,0.9562599610412609,0.07505438723712836,0.07004830917874397,207,success
270,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0340.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0340.md,digibok_2007031501007_0340.md,digibok_2007031501007_0340.md,2689,2751,62,0.9338235294117647,0.10635924135366308,0.1100244498777506,286,success
271,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0341.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0341.md,digibok_2007031501007_0341.md,digibok_2007031501007_0341.md,2083,2425,342,0.787488908606921,0.44359097455592894,0.7233333333333334,924,success
272,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0342.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0342.md,digibok_2007031501007_0342.md,digibok_2007031501007_0342.md,2707,2962,255,0.8985711765743517,0.16364979682305134,0.19602977667493796,443,success
273,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0343.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0343.md,digibok_2007031501007_0343.md,digibok_2007031501007_0343.md,3458,3514,56,0.6376936316695353,0.7226720647773279,0.6170634920634921,2499,success
274,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0344.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0344.md,digibok_2007031501007_0344.md,digibok_2007031501007_0344.md,2244,2463,219,0.9139579349904398,0.15418894830659535,0.13793103448275862,346,success
275,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0345.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0345.md,digibok_2007031501007_0345.md,digibok_2007031501007_0345.md,2587,2775,188,0.9324878776575904,0.1198299188248937,0.104,310,success
276,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0346.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0346.md,digibok_2007031501007_0346.md,digibok_2007031501007_0346.md,2204,2473,269,0.9172546504169339,0.16152450090744103,0.18575851393188855,356,success
277,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0348.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0348.md,digibok_2007031501007_0348.md,digibok_2007031501007_0348.md,2648,2771,123,0.9223103893707326,0.12386706948640483,0.136,328,success
278,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0349.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0349.md,digibok_2007031501007_0349.md,digibok_2007031501007_0349.md,2383,2577,194,0.8495967741935484,0.27738145195132186,0.10526315789473684,661,success
279,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0350.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0350.md,digibok_2007031501007_0350.md,digibok_2007031501007_0350.md,2843,2975,132,0.8236507390855964,0.34540977840309534,0.22139303482587064,982,success
280,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0351.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0351.md,digibok_2007031501007_0351.md,digibok_2007031501007_0351.md,2716,2847,131,0.9146144166816466,0.13365243004418262,0.10224438902743142,363,success
281,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0352.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0352.md,digibok_2007031501007_0352.md,digibok_2007031501007_0352.md,2373,2552,179,0.9279187817258884,0.1260008428150021,0.08902077151335312,299,success
282,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0353.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0353.md,digibok_2007031501007_0353.md,digibok_2007031501007_0353.md,3133,3225,92,0.9537590437244416,0.06830513884455792,0.13445378151260504,214,success
283,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0354.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0354.md,digibok_2007031501007_0354.md,digibok_2007031501007_0354.md,2698,3064,366,0.7750780978826797,0.4351371386212009,0.4957983193277311,1174,success
284,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0355.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0355.md,digibok_2007031501007_0355.md,digibok_2007031501007_0355.md,2354,2610,256,0.8481063658340048,0.28759558198810536,0.22792022792022792,677,success
285,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0356.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0356.md,digibok_2007031501007_0356.md,digibok_2007031501007_0356.md,2819,2947,128,0.9521331945889698,0.07875133025895707,0.1424802110817942,222,success
286,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0357.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0357.md,digibok_2007031501007_0357.md,digibok_2007031501007_0357.md,3036,3170,134,0.8140509184660006,0.35968379446640314,0.2873051224944321,1092,success
